customer_id,age,city,join_date,credit_score
CUST_01275,42,Philadelphia,2021-11-13,635
CUST_01276,62,Philadelphia,2020-12-10,734
CUST_01277,59,Los Angeles,2020-06-05,495
CUST_01278,42,Los Angeles,2022-11-11,548
CUST_01279,35,Houston,2020-08-21,797
CUST_01280,57,New York,2022-12-22,511
CUST_01281,25,Dallas,2022-11-10,765
CUST_01282,56,San Antonio,2021-02-01,520
CUST_01283,57,San Antonio,2021-12-16,572
CUST_01284,31,Chicago,2021-12-20,453
CUST_01285,49,Chicago,2020-10-29,548
CUST_01286,68,New York,2021-04-28,578
CUST_01287,55,Chicago,2020-07-29,739
CUST_01288,50,Chicago,2020-10-26,575
CUST_01289,40,Houston,2021-06-08,813
CUST_01290,32,Houston,2021-02-08,387
CUST_01291,50,Chicago,2020-12-21,804
CUST_01292,42,Austin,2020-11-09,540
CUST_01293,34,San Diego,2020-06-03,535
CUST_01294,50,San Diego,2020-12-28,427
CUST_01295,64,New York,2022-10-08,802
CUST_01296,72,San Antonio,2022-08-08,499
CUST_01297,19,Los Angeles,2022-07-08,842
CUST_01298,31,New York,2021-10-23,801
CUST_01299,70,Chicago,2021-10-09,791
CUST_01300,57,Houston,2020-11-05,320
CUST_01301,57,Philadelphia,2022-06-19,533
CUST_01302,68,Austin,2020-05-19,715
CUST_01303,56,Phoenix,2022-08-18,447
CUST_01304,68,Houston,2022-06-24,328
CUST_01305,23,San Diego,2021-09-12,660
CUST_01306,23,Houston,2021-07-16,607
CUST_01307,20,Austin,2020-04-25,461
CUST_01308,24,Los Angeles,2021-12-21,360
CUST_01309,68,Chicago,2022-11-05,424
CUST_01310,25,Philadelphia,2020-05-31,755
CUST_01311,59,San Diego,2021-09-27,370
CUST_01312,69,San Diego,2022-08-03,765
CUST_01313,32,Dallas,2022-07-14,542
CUST_01314,64,San Antonio,2020-03-18,789
CUST_01315,46,Los Angeles,2020-04-26,520
CUST_01316,50,San Diego,2022-01-25,772
CUST_01317,69,San Antonio,2021-08-10,832
CUST_01318,47,San Diego,2020-06-06,793
CUST_01319,56,Chicago,2020-07-03,381
CUST_01320,44,San Antonio,2022-11-04,821
CUST_01321,53,Austin,2022-02-26,311
CUST_01322,46,Dallas,2022-08-05,562
CUST_01323,55,Chicago,2020-03-25,748
CUST_01324,74,Austin,2022-07-10,491
CUST_01325,50,Philadelphia,2021-01-20,413
CUST_01326,54,Los Angeles,2021-10-20,325
CUST_01327,44,Los Angeles,2022-09-01,798
CUST_01328,72,Phoenix,2022-10-23,807
CUST_01329,50,Phoenix,2020-11-04,844
CUST_01330,21,San Antonio,2020-05-06,361
CUST_01331,39,Los Angeles,2022-07-11,528
CUST_01332,19,San Antonio,2020-07-30,334
CUST_01333,27,Phoenix,2021-12-04,755
CUST_01334,22,Philadelphia,2020-06-21,801
CUST_01335,27,San Diego,2022-10-30,324
CUST_01336,50,Austin,2020-12-19,331
CUST_01337,71,Houston,2020-03-21,311
CUST_01338,55,San Antonio,2021-05-22,618
CUST_01339,30,Philadelphia,2022-06-15,300
CUST_01340,48,Austin,2022-06-18,734
CUST_01341,64,Los Angeles,2022-12-09,435
CUST_01342,53,San Diego,2022-12-06,495
CUST_01343,62,Austin,2020-11-21,432
CUST_01344,41,Dallas,2022-01-15,385
CUST_01345,69,Phoenix,2022-02-02,775
CUST_01346,73,Austin,2021-08-02,623
CUST_01347,32,Houston,2022-03-04,479
CUST_01348,46,Philadelphia,2022-04-17,815
CUST_01349,25,San Diego,2021-11-23,474
CUST_01350,22,Chicago,2020-04-17,320
CUST_01351,46,Austin,2021-11-16,404
CUST_01352,64,New York,2020-05-14,742
CUST_01353,21,Houston,2021-11-06,348
CUST_01354,29,Houston,2020-07-12,827
CUST_01355,62,New York,2022-03-02,444
CUST_01356,19,Dallas,2021-08-04,639
CUST_01357,44,Chicago,2021-05-31,653
CUST_01358,48,Phoenix,2020-11-03,374
CUST_01359,68,Philadelphia,2021-11-13,618
CUST_01360,68,San Diego,2020-06-15,386
CUST_01361,53,Philadelphia,2020-10-16,341
CUST_01362,53,Chicago,2021-12-17,392
CUST_01363,43,Philadelphia,2021-09-27,806
CUST_01364,60,New York,2022-03-13,828
CUST_01365,44,Houston,2020-09-21,564
CUST_01366,22,Philadelphia,2020-06-22,591
CUST_01367,37,San Antonio,2021-09-26,763
CUST_01368,28,Austin,2022-02-10,396
CUST_01369,27,Chicago,2021-11-03,394
CUST_01370,57,Dallas,2020-09-18,625
CUST_01371,55,San Antonio,2022-12-14,373
CUST_01372,23,New York,2020-07-10,635
CUST_01373,25,Los Angeles,2022-05-17,367
CUST_01374,40,New York,2022-11-07,376
CUST_01375,64,Dallas,2022-01-11,507
CUST_01376,43,Dallas,2020-02-07,520
CUST_01377,63,San Antonio,2022-01-12,561
CUST_01378,60,Austin,2021-09-24,709
CUST_01379,29,Chicago,2021-01-04,630
CUST_01380,43,Phoenix,2021-03-14,643
CUST_01381,30,Houston,2021-11-30,373
CUST_01382,57,San Antonio,2022-09-22,553
CUST_01383,35,Dallas,2021-01-28,631
CUST_01384,42,Los Angeles,2021-04-08,697
CUST_01385,50,San Diego,2020-10-08,644
CUST_01386,64,Dallas,2020-11-13,754
CUST_01387,57,Austin,2020-06-07,414
CUST_01388,60,Austin,2021-08-28,612
CUST_01389,29,Dallas,2020-07-26,527
CUST_01390,61,Austin,2022-11-05,544
CUST_01391,53,San Antonio,2022-12-14,825
CUST_01392,65,Dallas,2020-03-18,827
CUST_01393,21,Dallas,2021-11-20,726
CUST_01394,22,Chicago,2020-09-25,341
CUST_01395,73,Houston,2022-02-10,764
CUST_01396,54,Los Angeles,2020-11-11,577
CUST_01397,25,Austin,2020-11-28,318
CUST_01398,59,Chicago,2021-01-05,365
CUST_01399,66,Phoenix,2020-12-05,466
CUST_01400,45,Phoenix,2022-06-15,702
CUST_01401,48,Philadelphia,2020-03-30,708
CUST_01402,26,San Antonio,2022-04-21,411
CUST_01403,71,San Antonio,2022-01-16,573
CUST_01404,68,New York,2021-05-01,706
CUST_01405,46,Los Angeles,2022-06-28,672
CUST_01406,31,Dallas,2021-08-06,338
CUST_01407,57,Austin,2022-07-08,404
CUST_01408,58,Los Angeles,2021-04-24,623
CUST_01409,39,Philadelphia,2022-12-29,713
CUST_01410,28,New York,2021-05-04,728
CUST_01411,40,Chicago,2021-09-25,360
CUST_01412,18,Los Angeles,2022-08-18,606
CUST_01413,63,Chicago,2021-02-01,653
CUST_01414,54,Phoenix,2022-01-23,692
CUST_01415,38,Austin,2022-06-21,503
CUST_01416,43,Philadelphia,2022-08-03,557
CUST_01417,63,Dallas,2021-07-31,785
CUST_01418,53,Austin,2022-02-21,816
CUST_01419,71,Houston,2022-10-26,745
CUST_01420,40,San Antonio,2022-12-16,479
CUST_01421,74,Philadelphia,2022-05-07,641
CUST_01422,18,Los Angeles,2020-11-27,432
CUST_01423,71,Austin,2021-02-12,742
CUST_01424,72,San Diego,2020-10-10,552
CUST_01425,68,San Antonio,2021-05-27,564
CUST_01426,57,San Antonio,2020-04-16,392
CUST_01427,32,San Diego,2022-09-11,710
CUST_01428,38,New York,2022-01-30,437
CUST_01429,64,New York,2020-07-29,507
CUST_01430,26,San Diego,2022-11-22,606
CUST_01431,70,Houston,2020-09-12,565
CUST_01432,26,Phoenix,2021-08-06,617
CUST_01433,27,San Diego,2020-06-20,412
CUST_01434,69,Phoenix,2020-11-24,677
CUST_01435,74,Austin,2021-07-12,753
CUST_01436,70,Houston,2022-07-09,490
CUST_01437,43,Philadelphia,2022-11-17,739
CUST_01438,58,Phoenix,2020-10-28,486
CUST_01439,52,San Antonio,2022-06-14,666
CUST_01440,69,Austin,2020-07-06,388
CUST_01441,42,San Antonio,2021-03-30,486
CUST_01442,43,Houston,2022-07-12,431
CUST_01443,28,Phoenix,2021-12-16,675
CUST_01444,55,Chicago,2020-02-24,398
CUST_01445,19,Houston,2022-04-29,333
CUST_01446,24,Houston,2020-04-19,470
CUST_01447,35,Chicago,2022-03-22,665
CUST_01448,44,Austin,2022-10-25,358
CUST_01449,51,Phoenix,2022-02-04,480
CUST_01450,44,Phoenix,2021-04-27,318
CUST_01451,34,San Antonio,2022-03-01,525
CUST_01452,60,Houston,2020-06-16,772
CUST_01453,61,Houston,2022-02-06,394
CUST_01454,68,Dallas,2021-04-04,596
CUST_01455,71,Philadelphia,2020-02-27,474
CUST_01456,41,Houston,2021-10-14,521
CUST_01457,42,Los Angeles,2020-07-21,353
CUST_01458,24,Philadelphia,2021-11-17,702
CUST_01459,69,Los Angeles,2020-10-26,617
CUST_01460,23,Phoenix,2020-10-08,648
CUST_01461,70,Philadelphia,2020-03-19,742
CUST_01462,41,Houston,2021-08-10,839
CUST_01463,50,Chicago,2022-08-25,581
CUST_01464,66,San Antonio,2020-10-11,659
CUST_01465,46,Los Angeles,2022-08-18,307
CUST_01466,60,Philadelphia,2022-07-07,790
CUST_01467,39,Houston,2020-01-11,640
CUST_01468,43,Philadelphia,2020-06-11,771
CUST_01469,45,Houston,2020-02-08,548
CUST_01470,67,Houston,2021-06-08,534
CUST_01471,38,Houston,2021-03-17,382
CUST_01472,66,Dallas,2020-11-02,392
CUST_01473,24,San Antonio,2022-12-16,693
CUST_01474,34,Chicago,2022-05-16,567
CUST_01475,37,Chicago,2020-08-15,716
CUST_01476,58,Philadelphia,2021-08-13,828
CUST_01477,66,Philadelphia,2021-05-01,552
CUST_01478,37,Houston,2021-09-08,421
CUST_01479,71,Dallas,2020-09-06,309
CUST_01480,39,Houston,2020-04-07,615
CUST_01481,45,Dallas,2021-05-03,572
CUST_01482,57,Houston,2022-05-09,605
CUST_01483,66,Los Angeles,2022-07-25,509
CUST_01484,24,Los Angeles,2020-05-08,763
CUST_01485,18,Phoenix,2020-08-15,715
CUST_01486,49,Houston,2022-10-20,515
CUST_01487,30,San Antonio,2020-02-03,379
CUST_01488,47,Phoenix,2022-11-21,779
CUST_01489,40,Philadelphia,2021-05-10,846
CUST_01490,68,Austin,2020-10-21,317
CUST_01491,73,Houston,2021-08-19,464
CUST_01492,36,Los Angeles,2022-05-29,824
CUST_01493,49,Austin,2020-01-04,501
CUST_01494,47,Dallas,2021-12-23,645
CUST_01495,46,Austin,2021-05-07,665
CUST_01496,66,San Antonio,2022-05-03,747
CUST_01497,62,Houston,2021-01-18,812
CUST_01498,46,Chicago,2020-06-24,618
CUST_01499,47,Austin,2022-12-08,516
CUST_01500,33,Chicago,2022-01-08,333
CUST_01501,57,Dallas,2020-05-18,565
CUST_01502,36,Phoenix,2022-12-13,379
CUST_01503,35,Chicago,2022-11-05,712
CUST_01504,18,Phoenix,2022-11-05,551
CUST_01505,31,Los Angeles,2020-02-11,311
CUST_01506,68,Houston,2022-03-10,700
CUST_01507,64,Austin,2022-08-20,581
CUST_01508,67,Los Angeles,2020-03-30,411
CUST_01509,19,Los Angeles,2022-03-03,677
CUST_01510,71,San Diego,2022-02-03,567
CUST_01511,45,New York,2021-06-03,597
CUST_01512,66,San Antonio,2020-02-03,616
CUST_01513,67,Phoenix,2022-01-01,808
CUST_01514,47,San Diego,2020-05-18,845
CUST_01515,55,New York,2021-12-07,664
CUST_01516,68,San Antonio,2021-05-08,846
CUST_01517,21,Phoenix,2020-07-31,570
CUST_01518,18,Houston,2021-11-11,773
CUST_01519,25,San Antonio,2020-09-30,836
CUST_01520,46,Austin,2020-03-31,533
CUST_01521,72,Los Angeles,2021-12-22,358
CUST_01522,56,New York,2021-11-24,550
CUST_01523,20,New York,2020-12-24,385
CUST_01524,49,New York,2022-08-09,689
CUST_01525,27,Phoenix,2022-09-07,479
CUST_01526,27,Austin,2021-01-08,448
CUST_01527,36,San Antonio,2020-10-03,420
CUST_01528,63,Los Angeles,2020-05-09,555
CUST_01529,51,Austin,2022-07-26,608
CUST_01530,50,San Diego,2020-03-16,358
CUST_01531,40,Houston,2021-08-23,368
CUST_01532,72,Chicago,2021-02-16,745
CUST_01533,45,Austin,2020-03-30,687
CUST_01534,49,San Diego,2021-02-12,385
CUST_01535,67,Los Angeles,2020-03-26,526
CUST_01536,24,Chicago,2021-10-08,483
CUST_01537,46,Chicago,2021-09-27,621
CUST_01538,25,Austin,2022-11-21,617
CUST_01539,18,New York,2022-03-26,698
CUST_01540,74,Philadelphia,2022-08-27,592
CUST_01541,72,Los Angeles,2021-06-02,592
CUST_01542,20,New York,2020-03-15,784
CUST_01543,41,Los Angeles,2021-01-26,746
CUST_01544,40,Philadelphia,2021-08-08,711
CUST_01545,25,Houston,2022-01-01,807
CUST_01546,71,Philadelphia,2020-04-07,543
CUST_01547,74,Dallas,2021-11-10,719
CUST_01548,64,Austin,2021-07-13,453
CUST_01549,54,Austin,2020-09-11,723
CUST_01550,20,San Diego,2022-01-23,572
CUST_01551,68,New York,2022-06-13,819
CUST_01552,50,San Diego,2022-03-30,427
CUST_01553,45,Dallas,2022-06-19,672
CUST_01554,64,Philadelphia,2022-03-02,458
CUST_01555,25,Austin,2021-11-25,475
CUST_01556,51,Phoenix,2021-01-17,510
CUST_01557,52,Philadelphia,2022-10-13,746
CUST_01558,49,Philadelphia,2022-10-15,466
CUST_01559,41,Dallas,2022-01-22,759
CUST_01560,31,Houston,2022-11-29,656
CUST_01561,49,Los Angeles,2021-06-30,603
CUST_01562,73,Dallas,2020-06-18,532
CUST_01563,63,Los Angeles,2022-05-19,626
CUST_01564,60,Austin,2020-06-10,481
CUST_01565,33,Dallas,2022-05-31,633
CUST_01566,21,Los Angeles,2021-01-04,328
CUST_01567,69,San Diego,2021-08-24,392
CUST_01568,54,Dallas,2021-10-19,629
CUST_01569,71,Austin,2020-07-29,483
CUST_01570,38,Dallas,2020-06-12,394
CUST_01571,31,Austin,2021-11-02,652
CUST_01572,48,Dallas,2021-08-28,564
CUST_01573,72,Los Angeles,2021-09-19,318
CUST_01574,65,Houston,2022-07-02,798
CUST_01575,35,San Antonio,2022-05-22,438
CUST_01576,24,Los Angeles,2020-12-07,824
CUST_01577,27,New York,2022-06-28,554
CUST_01578,24,Chicago,2021-12-20,384
CUST_01579,50,Houston,2022-07-04,757
CUST_01580,40,San Diego,2020-03-27,831
CUST_01581,38,Philadelphia,2021-12-23,391
CUST_01582,36,Los Angeles,2022-06-09,368
CUST_01583,65,Dallas,2021-07-16,336
CUST_01584,36,Los Angeles,2020-04-27,439
CUST_01585,53,Phoenix,2020-06-02,477
CUST_01586,46,Houston,2022-04-11,436
CUST_01587,35,San Antonio,2022-01-14,489
CUST_01588,19,San Diego,2022-11-16,641
CUST_01589,18,Phoenix,2020-11-23,304
CUST_01590,64,Austin,2020-03-04,556
CUST_01591,22,Phoenix,2020-10-19,542
CUST_01592,37,Los Angeles,2022-06-16,714
CUST_01593,28,San Diego,2020-03-12,642
CUST_01594,59,Los Angeles,2020-09-15,678
CUST_01595,19,Austin,2020-05-17,445
CUST_01596,20,Philadelphia,2021-04-28,622
CUST_01597,40,San Diego,2022-01-20,421
CUST_01598,72,Philadelphia,2022-01-11,551
CUST_01599,29,Houston,2022-02-23,610
CUST_01600,37,Houston,2020-03-07,774
CUST_01601,22,Philadelphia,2020-11-10,791
CUST_01602,54,Houston,2022-07-10,646
CUST_01603,55,San Diego,2022-01-29,786
CUST_01604,47,Dallas,2022-01-31,772
CUST_01605,26,New York,2022-06-28,681
CUST_01606,51,Houston,2020-06-06,579
CUST_01607,70,Houston,2020-10-08,371
CUST_01608,61,Los Angeles,2022-12-20,820
CUST_01609,52,Philadelphia,2022-01-21,665
CUST_01610,69,Chicago,2022-03-26,393
CUST_01611,39,San Antonio,2021-10-05,672
CUST_01612,61,Phoenix,2021-07-24,638
CUST_01613,41,Houston,2021-05-26,736
CUST_01614,34,Phoenix,2020-08-20,635
CUST_01615,27,San Diego,2020-02-23,791
CUST_01616,47,Chicago,2021-01-16,339
CUST_01617,73,San Antonio,2022-10-19,658
CUST_01618,63,Philadelphia,2022-11-26,553
CUST_01619,40,New York,2022-03-03,697
CUST_01620,49,San Antonio,2020-08-29,469
CUST_01621,34,San Antonio,2021-06-20,810
CUST_01622,67,New York,2021-06-17,559
CUST_01623,68,Dallas,2022-07-02,758
CUST_01624,34,Philadelphia,2021-03-15,828
CUST_01625,31,Los Angeles,2021-08-07,640
CUST_01626,26,Phoenix,2022-10-02,356
CUST_01627,57,Houston,2021-02-13,517
CUST_01628,19,San Antonio,2020-09-08,763
CUST_01629,62,San Diego,2020-10-04,546
CUST_01630,42,New York,2020-05-31,672
CUST_01631,56,Phoenix,2022-07-14,716
CUST_01632,26,Chicago,2020-12-19,330
CUST_01633,71,New York,2022-06-30,667
CUST_01634,39,Chicago,2020-06-28,407
CUST_01635,60,Philadelphia,2021-10-16,717
CUST_01636,63,San Antonio,2021-12-12,697
CUST_01637,21,San Diego,2020-05-12,571
CUST_01638,43,Houston,2021-08-17,415
CUST_01639,46,Chicago,2021-09-06,555
CUST_01640,62,Phoenix,2020-11-18,380
CUST_01641,51,Dallas,2020-12-22,427
CUST_01642,40,Philadelphia,2022-01-10,534
CUST_01643,54,Dallas,2022-11-07,480
CUST_01644,28,Philadelphia,2021-04-04,456
CUST_01645,23,Los Angeles,2020-09-05,753
CUST_01646,35,Phoenix,2021-02-15,323
CUST_01647,38,Dallas,2020-10-11,772
CUST_01648,59,San Diego,2021-04-29,699
CUST_01649,53,San Antonio,2022-10-08,433
CUST_01650,58,New York,2020-02-23,720
CUST_01651,55,Houston,2022-01-09,512
CUST_01652,51,San Antonio,2022-01-25,781
CUST_01653,34,San Antonio,2022-08-15,647
CUST_01654,54,Philadelphia,2020-09-22,465
CUST_01655,42,San Diego,2020-06-25,647
CUST_01656,55,Philadelphia,2020-05-14,697
CUST_01657,29,Austin,2021-09-25,734
CUST_01658,40,Chicago,2022-03-26,520
CUST_01659,70,Houston,2022-09-07,607
CUST_01660,59,Chicago,2022-12-12,765
CUST_01661,39,New York,2022-04-21,398
CUST_01662,38,Austin,2022-04-18,541
CUST_01663,44,Phoenix,2020-05-31,457
CUST_01664,74,New York,2020-09-13,526
CUST_01665,48,New York,2021-10-11,722
CUST_01666,23,Los Angeles,2020-05-31,371
CUST_01667,44,Houston,2022-07-10,542
CUST_01668,57,Philadelphia,2022-08-12,829
CUST_01669,51,San Diego,2022-11-25,344
CUST_01670,29,Chicago,2021-12-06,771
CUST_01671,62,New York,2020-09-19,670
CUST_01672,74,Chicago,2021-01-07,391
CUST_01673,70,Chicago,2020-09-21,321
CUST_01674,24,Phoenix,2022-06-05,471
CUST_01675,27,Houston,2022-10-26,491
CUST_01676,62,Houston,2020-04-23,376
CUST_01677,34,Dallas,2020-09-11,580
CUST_01678,43,San Antonio,2022-11-27,663
CUST_01679,38,Houston,2020-11-09,478
CUST_01680,45,Chicago,2021-09-14,537
CUST_01681,63,Philadelphia,2020-12-03,434
CUST_01682,19,Chicago,2020-11-27,579
CUST_01683,71,Philadelphia,2021-10-22,318
CUST_01684,60,Dallas,2021-04-06,670
CUST_01685,18,Philadelphia,2021-12-09,411
CUST_01686,68,Houston,2022-11-28,520
CUST_01687,70,Phoenix,2021-08-04,603
CUST_01688,53,Philadelphia,2020-06-10,624
CUST_01689,68,Chicago,2021-05-28,736
CUST_01690,43,San Diego,2021-02-06,737
CUST_01691,46,Houston,2021-07-16,469
CUST_01692,38,San Diego,2020-09-13,674
CUST_01693,28,Austin,2021-09-12,680
CUST_01694,57,Austin,2022-12-28,313
CUST_01695,28,Chicago,2020-07-10,799
CUST_01696,53,Austin,2022-10-26,690
CUST_01697,66,San Antonio,2020-12-11,848
CUST_01698,56,Dallas,2020-11-11,829
CUST_01699,57,Houston,2020-12-16,791
CUST_01700,52,San Diego,2021-11-22,849
CUST_01701,71,Chicago,2020-03-25,684
CUST_01702,51,San Antonio,2020-02-28,495
CUST_01703,72,Chicago,2020-06-15,599
CUST_01704,64,San Antonio,2020-04-03,846
CUST_01705,41,Austin,2021-06-26,607
CUST_01706,71,Austin,2021-03-07,551
CUST_01707,39,Philadelphia,2022-05-03,307
CUST_01708,22,Los Angeles,2020-03-03,507
CUST_01709,73,Chicago,2022-10-16,430
CUST_01710,50,Philadelphia,2021-08-16,325
CUST_01711,53,Houston,2021-09-10,753
CUST_01712,64,Philadelphia,2022-09-16,485
CUST_01713,37,New York,2021-05-16,783
CUST_01714,36,Austin,2022-04-11,350
CUST_01715,52,New York,2021-09-01,304
CUST_01716,69,Chicago,2022-07-17,459
CUST_01717,60,San Diego,2020-05-29,507
CUST_01718,34,San Diego,2020-05-02,556
CUST_01719,62,Houston,2020-11-19,504
CUST_01720,60,Philadelphia,2022-06-19,310
CUST_01721,51,San Diego,2022-05-01,307
CUST_01722,26,San Antonio,2022-09-18,708
CUST_01723,43,San Antonio,2022-08-09,331
CUST_01724,19,Houston,2021-02-21,839
CUST_01725,70,Dallas,2021-11-27,686
CUST_01726,26,Austin,2020-10-21,527
CUST_01727,26,Philadelphia,2021-10-02,774
CUST_01728,57,Chicago,2021-10-15,506
CUST_01729,34,Phoenix,2021-12-08,617
CUST_01730,18,Phoenix,2022-03-27,647
CUST_01731,42,Phoenix,2020-09-24,533
CUST_01732,60,San Diego,2022-01-28,343
CUST_01733,57,Dallas,2022-11-20,441
CUST_01734,59,Dallas,2020-08-05,475
CUST_01735,42,Philadelphia,2021-10-15,748
CUST_01736,56,Philadelphia,2021-05-10,381
CUST_01737,52,Dallas,2022-08-13,434
CUST_01738,20,Houston,2020-09-07,476
CUST_01739,67,Philadelphia,2021-07-01,682
CUST_01740,54,Houston,2022-07-09,542
CUST_01741,61,New York,2021-05-22,440
CUST_01742,61,San Antonio,2020-10-15,756
CUST_01743,68,Austin,2020-07-17,739
CUST_01744,47,Philadelphia,2020-04-13,355
CUST_01745,55,Dallas,2021-08-17,826
CUST_01746,51,San Antonio,2022-02-25,718
CUST_01747,29,San Antonio,2022-05-06,387
CUST_01748,36,Los Angeles,2021-05-23,307
CUST_01749,54,Dallas,2020-11-23,776
CUST_01750,61,Austin,2021-11-01,514
CUST_01751,66,Dallas,2021-10-02,796
CUST_01752,34,Philadelphia,2021-01-23,802
CUST_01753,27,Chicago,2020-11-22,544
CUST_01754,74,New York,2022-10-17,777
CUST_01755,72,Houston,2022-11-20,608
CUST_01756,66,Chicago,2022-08-14,530
CUST_01757,64,New York,2022-10-18,682
CUST_01758,29,Chicago,2021-09-23,454
CUST_01759,33,Houston,2022-10-15,474
CUST_01760,41,San Diego,2020-02-17,414
CUST_01761,36,Dallas,2020-07-03,689
CUST_01762,25,Chicago,2022-03-16,610
CUST_01763,48,Philadelphia,2022-11-01,599
CUST_01764,38,Austin,2022-07-25,317
CUST_01765,34,Phoenix,2021-05-08,311
CUST_01766,40,Philadelphia,2021-03-16,703
CUST_01767,54,Houston,2021-12-23,531
CUST_01768,71,Austin,2020-04-09,577
CUST_01769,33,Philadelphia,2020-04-13,652
CUST_01770,23,San Antonio,2021-07-30,602
CUST_01771,25,Dallas,2022-10-10,840
CUST_01772,42,Austin,2022-08-21,769
CUST_01773,35,San Antonio,2021-08-08,376
CUST_01774,42,Philadelphia,2020-01-17,820
CUST_01775,29,New York,2020-08-08,323
CUST_01776,32,Los Angeles,2022-06-01,314
CUST_01777,43,New York,2020-10-01,824
CUST_01778,58,Dallas,2021-06-25,646
CUST_01779,62,Austin,2022-01-19,471
CUST_01780,43,Austin,2022-04-05,626
CUST_01781,64,Dallas,2022-01-19,784
CUST_01782,49,San Antonio,2020-04-02,788
CUST_01783,27,Los Angeles,2022-03-31,761
CUST_01784,33,Philadelphia,2020-04-14,677
CUST_01785,24,Houston,2021-02-02,463
CUST_01786,34,New York,2022-01-12,671
CUST_01787,40,New York,2021-08-14,723
CUST_01788,43,Phoenix,2020-05-30,776
CUST_01789,38,Los Angeles,2022-03-02,681
CUST_01790,39,Houston,2022-10-29,454
CUST_01791,24,New York,2022-07-11,556
CUST_01792,31,Houston,2021-07-26,367
CUST_01793,32,Philadelphia,2020-08-31,643
CUST_01794,70,Austin,2020-09-20,576
CUST_01795,24,Houston,2020-07-17,690
CUST_01796,26,New York,2022-03-17,748
CUST_01797,68,San Antonio,2022-02-03,558
CUST_01798,65,Los Angeles,2021-11-25,606
CUST_01799,25,Dallas,2022-01-18,394
CUST_01800,67,Chicago,2020-10-22,763
CUST_01801,40,San Diego,2021-02-11,545
CUST_01802,46,San Diego,2022-11-08,486
CUST_01803,35,Chicago,2022-04-02,672
CUST_01804,48,Houston,2022-10-21,705
CUST_01805,47,Los Angeles,2020-03-23,707
CUST_01806,69,Houston,2020-04-02,424
CUST_01807,56,Dallas,2020-03-20,636
CUST_01808,52,Los Angeles,2020-10-07,640
CUST_01809,35,Chicago,2021-11-13,477
CUST_01810,59,Houston,2022-08-28,469
CUST_01811,56,Phoenix,2022-11-29,338
CUST_01812,34,New York,2022-07-24,368
CUST_01813,31,San Antonio,2020-11-01,535
CUST_01814,48,Austin,2022-11-21,680
CUST_01815,41,San Antonio,2020-10-13,356
CUST_01816,52,Dallas,2021-11-02,576
CUST_01817,61,Houston,2021-10-14,398
CUST_01818,62,Philadelphia,2020-11-28,826
CUST_01819,51,Los Angeles,2022-03-15,624
CUST_01820,20,Houston,2021-09-04,760
CUST_01821,54,Los Angeles,2021-11-19,478
CUST_01822,60,Austin,2022-11-04,418
CUST_01823,57,Phoenix,2022-11-09,768
CUST_01824,43,San Antonio,2022-12-26,848
CUST_01825,72,New York,2022-09-30,754
CUST_01826,40,Austin,2021-09-05,325
CUST_01827,61,Austin,2022-08-30,789
CUST_01828,56,San Antonio,2020-02-04,307
CUST_01829,32,Austin,2022-01-24,815
CUST_01830,73,Philadelphia,2021-11-09,832
CUST_01831,66,Philadelphia,2020-08-12,448
CUST_01832,21,San Diego,2022-05-03,787
CUST_01833,46,San Diego,2021-09-22,324
CUST_01834,39,Philadelphia,2020-02-24,724
CUST_01835,42,Chicago,2022-08-29,592
CUST_01836,30,Phoenix,2021-06-27,484
CUST_01837,35,Los Angeles,2021-04-11,730
CUST_01838,50,Phoenix,2020-04-15,616
CUST_01839,33,Dallas,2022-09-10,697
CUST_01840,62,Austin,2020-12-15,623
CUST_01841,59,New York,2022-12-09,845
CUST_01842,61,Austin,2022-02-17,375
CUST_01843,19,Phoenix,2020-10-29,785
CUST_01844,72,Philadelphia,2021-05-11,387
CUST_01845,52,San Antonio,2020-03-05,531
CUST_01846,59,Dallas,2020-08-13,306
CUST_01847,51,Philadelphia,2021-01-25,849
CUST_01848,47,Phoenix,2020-02-08,351
CUST_01849,72,San Antonio,2022-06-22,695
CUST_01850,30,New York,2021-10-04,520
CUST_01851,30,Phoenix,2022-05-07,727
CUST_01852,35,Los Angeles,2020-11-06,442
CUST_01853,49,Houston,2022-04-25,662
CUST_01854,49,San Antonio,2021-02-21,681
CUST_01855,52,Phoenix,2022-04-20,576
CUST_01856,56,Philadelphia,2022-10-24,570
CUST_01857,63,Los Angeles,2022-08-23,313
CUST_01858,69,Chicago,2020-05-07,597
CUST_01859,46,San Antonio,2020-10-09,763
CUST_01860,66,Los Angeles,2022-11-28,826
CUST_01861,46,Philadelphia,2021-02-28,533
CUST_01862,70,Phoenix,2021-10-27,326
CUST_01863,61,Austin,2022-09-06,770
CUST_01864,74,New York,2022-12-12,392
CUST_01865,33,Austin,2022-02-10,608
CUST_01866,73,Houston,2021-10-04,351
CUST_01867,61,Los Angeles,2020-12-20,618
CUST_01868,64,Houston,2022-07-30,480
CUST_01869,74,New York,2022-12-27,419
CUST_01870,27,Los Angeles,2021-12-02,342
CUST_01871,47,San Diego,2021-12-26,559
CUST_01872,42,Philadelphia,2021-06-25,496
CUST_01873,56,Los Angeles,2022-09-18,554
CUST_01874,37,Philadelphia,2021-01-28,635
CUST_01875,22,Austin,2021-05-19,801
